iShares Russell 3000 ETF,,,,,,,,,
Inception Date,22-May-00,,,,,,,,
Fund Holdings as of,6-Jun-14,,,,,,,,
Total Net Assets ($000s),"$5,728.4 M",,,,,,,,
Number of Securities,"2,986",,,,,,,,
Stock,99.84%,,,,,,,,
Bond,0.00%,,,,,,,,
Cash,0.00%,,,,,,,,
Other,0.16%,,,,,,,,
 ,,,,,,,,,
Ticker,ISIN,SEDOL,Name,Weight (%),Sector,Market Value,Shares,Price,Exchange
UBSH,US90539J1097,BLZHF07,UNION BANKSHARES CORP,0.01,Financial Services,"$297,568 ","11,498",25.88,NASDAQ
FDP,KYG367381053,2118707,FRESH DEL MONTE PRODUCE INC,0.01,Consumer Staples,"$297,484 ","9,976",29.82,New York Stock Exchange Inc.
AZZ,US0024741045,2067672,AZZ INC.,0.01,Producer Durables,"$297,228 ","6,639",44.77,New York Stock Exchange Inc.
TREX,US89531P1057,2483074,TREX INC CO,0.01,Materials & Processing,"$296,811 ","9,074",32.71,New York Stock Exchange Inc.
GDP,US3824104059,2200961,GOODRICH PETROLEUM CORP.,0.01,Energy,"$296,728 ","10,526",28.19,New York Stock Exchange Inc.
TPC,US9011091082,2681760,TUTOR PERINI CORP.,0.01,Producer Durables,"$296,667 ","9,448",31.4,New York Stock Exchange Inc.
SCTY,US83416T1007,B8BZJC4,SOLARCITY CORP,0.01,Energy,"$296,014 ","5,892",50.24,NASDAQ
ARCB,US03937C1053,BLTFST7,ARCBEST CORP,0.01,Producer Durables,"$296,005 ","6,594",44.89,NASDAQ
MEAS,US5834211022,2572358,MEASUREMENT SPECIALTIES INC.,0.01,Producer Durables,"$295,408 ","3,953",74.73,NASDAQ
SCSS,US81616X1037,2320892,SELECT COMFORT CORP.,0.01,Consumer Discretionary,"$295,357 ","14,857",19.88,NASDAQ
ARMK,US03852U1060,BH3XG17,ARAMARK HOLDINGS CORP,0.01,Consumer Discretionary,"$294,815 ","11,017",26.76,New York Stock Exchange Inc.
CMN,US1380981084,2188153,CANTEL MEDICAL CORP.,0.01,Health Care,"$292,981 ","8,419",34.8,New York Stock Exchange Inc.
OLED,US91347P1057,2277880,UNIVERSAL DISPLAY CORP,0.01,Technology,"$292,022 ","10,478",27.87,NASDAQ
RUSHA,US7818462092,2966876,RUSH ENTERPRISES INC. CL A,0.01,Producer Durables,"$291,408 ","8,751",33.3,NASDAQ
DW,US26168L2051,2280695,DREW INDUSTRIES INC.,0.01,Consumer Discretionary,"$290,983 ","5,991",48.57,New York Stock Exchange Inc.
HGR,US41043F2083,2796653,HANGER INC,0.01,Health Care,"$290,306 ","8,938",32.48,New York Stock Exchange Inc.
ATHL,US0474771047,BCH0DN0,ATHLON ENERGY INC,0.01,Energy,"$289,701 ","6,497",44.59,New York Stock Exchange Inc.
RRGB,US75689M1018,2966144,RED ROBIN GOURMET BURGERS INC.,0.01,Consumer Discretionary,"$289,363 ","3,869",74.79,NASDAQ
AIR,US0003611052,2001119,AAR CORP.,0.01,Producer Durables,"$288,057 ","10,653",27.04,New York Stock Exchange Inc.
SAH,US83545G1022,2125246,SONIC AUTOMOTIVE INC. CL A,0.01,Consumer Discretionary,"$288,084 ","10,603",27.17,New York Stock Exchange Inc.
RFP,US76117W1099,B87SJM7,RESOLUTE FOREST PRODUCTS INC,0.01,Materials & Processing,"$287,928 ","18,316",15.72,New York Stock Exchange Inc.
IBKR,US45841N1072,B1WT4X2,INTERACTIVE BROKERS GROUP INC.,0.01,Financial Services,"$287,568 ","12,305",23.37,NASDAQ
SAIA,US78709Y1055,2982399,SAIA INC.,0.01,Producer Durables,"$287,262 ","6,319",45.46,NASDAQ
SWAY,US85571W1099,BJ0X090,STARWOOD WAYPOINT REIT TRUST,0.01,Financial Services,"$286,757 ","10,194",28.13,New York Stock Exchange Inc.
AAT,US0240131047,B3NTLD4,AMERICAN ASSETS TRUST REIT INC,0.01,Financial Services,"$286,572 ","8,223",34.85,New York Stock Exchange Inc.
PRIM,US74164F1030,B1GC200,PRIMORIS SERVICES CORP.,0.01,Producer Durables,"$286,524 ","9,497",30.17,NASDAQ
VPFG,US92672A1016,B48CRV5,VIEWPOINT FINANCIAL GROUP,0.01,Financial Services,"$286,222 ","10,492",27.28,NASDAQ
WAGE,US9304271094,B6WG4R2,WAGEWORKS INC,0.01,Producer Durables,"$286,146 ","6,566",43.58,New York Stock Exchange Inc.
HEES,US4040301081,B0WR848,H&E EQUIPMENT SERVICES INC.,0.01,Producer Durables,"$286,103 ","7,597",37.66,NASDAQ
PFS,US74386T1051,2171603,PROVIDENT FINANCIAL SERVICES INC.,0,Financial Services,"$285,614 ","15,806",18.07,New York Stock Exchange Inc.
SHLM,US8081941044,2779342,A. SCHULMAN INC.,0,Materials & Processing,"$285,543 ","7,753",36.83,NASDAQ
DYAX,US26746E1038,2621487,DYAX CORP.,0,Health Care,"$285,429 ","35,065",8.14,NASDAQ
SGMO,US8006771062,2573083,SANGAMO BIOSCIENCES INC.,0,Health Care,"$285,214 ","19,738",14.45,NASDAQ
EGOV,US62914B1008,2438126,NIC INC.,0,Technology,"$284,859 ","16,966",16.79,NASDAQ
CNA,US1261171003,2204866,CNA FINANCIAL CORP.,0,Financial Services,"$284,627 ","6,983",40.76,New York Stock Exchange Inc.
ROIC,US76131N1019,B28YD08,RETAIL OPPORTUNITY INVESTMENTS COR,0,Financial Services,"$284,576 ","17,786",16,NASDAQ
PLKI,US7328721060,BJ4YHV0,POPEYES LOUISIANA KITCHEN INC,0,Consumer Discretionary,"$284,170 ","6,454",44.03,NASDAQ
WAC,US93317W1027,B3N5YS8,WALTER INVESTMENT MANAGEMENT CORP.,0,Financial Services,"$283,727 ","9,423",30.11,New York Stock Exchange Inc.
OTTR,US6896481032,2664103,OTTER TAIL CORP.,0,Utilities,"$283,606 ","9,604",29.53,NASDAQ
TRLA,US8978881030,B7GNSJ6,TRULIA INC,0,Technology,"$283,481 ","7,155",39.62,New York Stock Exchange Inc.
SWHC,US8317561012,2568164,SMITH & WESSON HOLDING CORP.,0,Consumer Discretionary,"$283,460 ","16,994",16.68,NASDAQ
CWT,US1307881029,2165383,CALIFORNIA WATER SERVICE GROUP,0,Utilities,"$283,395 ","12,523",22.63,New York Stock Exchange Inc.
NR,US6517185046,2636878,NEWPARK RESOURCES INC.,0,Energy,"$283,240 ","23,623",11.99,New York Stock Exchange Inc.
MTSC,US5537771033,2608985,MTS SYSTEMS CORP.,0,Producer Durables,"$282,626 ","4,179",67.63,NASDAQ
LNN,US5355551061,2516613,LINDSAY CORP.,0,Producer Durables,"$282,576 ","3,285",86.02,New York Stock Exchange Inc.
FRGI,US31660B1017,B7V5P52,FIESTA RESTAURANT GROUP INC.,0,Consumer Discretionary,"$281,688 ","6,600",42.68,NASDAQ
TILE,US4586653044,B86V808,INTERFACE INC.,0,Materials & Processing,"$280,463 ","15,427",18.18,NASDAQ
STAG,US85254J1025,B64BRQ5,STAG INDUSTRIAL INC.,0,Financial Services,"$280,062 ","11,198",25.01,New York Stock Exchange Inc.
CALM,US1280302027,2158781,CAL-MAINE FOODS INC.,0,Consumer Staples,"$278,976 ","3,849",72.48,NASDAQ
WIRE,US2925621052,2273446,ENCORE WIRE CORP.,0,Producer Durables,"$278,805 ","5,455",51.11,NASDAQ
RPT,US7514522025,2722777,RAMCO-GERSHENSON PROPERTIES TRUST,0,Financial Services,"$278,273 ","16,369",17,New York Stock Exchange Inc.
DY,US2674751019,2289841,DYCOM INDUSTRIES INC.,0,Producer Durables,"$277,817 ","8,814",31.52,New York Stock Exchange Inc.
EXAM,US30066A1051,B4N8VP0,EXAMWORKS GROUP INC.,0,Health Care,"$277,202 ","9,562",28.99,New York Stock Exchange Inc.
ECPG,US2925541029,2443078,ENCORE CAPITAL GROUP INC.,0,Financial Services,"$277,207 ","6,178",44.87,NASDAQ
BRX,US11120U1051,BFTDJL8,BRIXMOR PROPERTY GROUP INC,0,Financial Services,"$276,665 ","12,468",22.19,New York Stock Exchange Inc.
PF,US72348P1049,B94DGV0,PINNACLE FOODS INC.,0,Consumer Staples,"$276,536 ","8,765",31.55,New York Stock Exchange Inc.
AUXL,US05334D1072,B01ZP86,AUXILIUM PHARMACEUTICALS INC.,0,Health Care,"$276,334 ","12,705",21.75,NASDAQ
HTLD,US4223471040,2414018,HEARTLAND EXPRESS INC.,0,Producer Durables,"$276,280 ","12,604",21.92,NASDAQ
MATX,US57686G1058,B8GNC91,MATSON INC.,0,Producer Durables,"$275,946 ","11,100",24.86,New York Stock Exchange Inc.
MCY,US5894001008,2578464,MERCURY GENERAL CORP.,0,Financial Services,"$275,389 ","5,805",47.44,New York Stock Exchange Inc.
BPFH,US1011191053,2081133,BOSTON PRIVATE FINANCIAL HOLDINGS,0,Financial Services,"$273,561 ","20,615",13.27,NASDAQ
AIN,US0123481089,2012757,ALBANY INTERNATIONAL CORP. CL A,0,Producer Durables,"$273,452 ","7,198",37.99,New York Stock Exchange Inc.
ALSN,US01973R1014,B4PZ892,ALLISON TRANSMISSION HOLDINGS INC,0,Producer Durables,"$273,400 ","8,961",30.51,New York Stock Exchange Inc.
EPAY,US1013881065,2389558,BOTTOMLINE TECHNOLOGIES INC.,0,Technology,"$272,455 ","9,421",28.92,NASDAQ
COMM,US20337X1090,BFRBX34,COMMSCOPE HOLDING INC,0,Technology,"$272,421 ","10,945",24.89,NASDAQ
NBHC,US6337071046,B888DV3,NATIONAL BANK HOLDINGS CORPORATION,0,Financial Services,"$271,943 ","13,693",19.86,New York Stock Exchange Inc.
CCMP,US12709P1030,2572381,CABOT MICROELECTRONICS CORP.,0,Materials & Processing,"$271,858 ","6,090",44.64,NASDAQ
CONN,US2082421072,2925792,CONNS INC.,0,Consumer Discretionary,"$271,022 ","5,879",46.1,NASDAQ
DIOD,US2545431015,2270500,DIODES INC.,0,Technology,"$270,999 ","9,202",29.45,NASDAQ
NBTB,US6287781024,2626459,NBT BANCORP INC.,0,Financial Services,"$270,541 ","11,396",23.74,NASDAQ
OMG,US6708721005,2653684,OM GROUP INC.,0,Materials & Processing,"$270,167 ","8,555",31.58,New York Stock Exchange Inc.
SCSC,US8060371072,2767756,SCANSOURCE INC.,0,Technology,"$269,150 ","7,185",37.46,NASDAQ
COLM,US1985161066,2229126,COLUMBIA SPORTSWEAR CO.,0,Consumer Discretionary,"$268,979 ","3,160",85.12,NASDAQ
CORE,US2186811046,B0637B2,CORE-MARK HOLDING CO. INC.,0,Consumer Staples,"$267,499 ","3,010",88.87,NASDAQ
EDE,US2916411083,2313803,EMPIRE DISTRICT ELECTRIC CO.,0,Utilities,"$267,213 ","11,051",24.18,New York Stock Exchange Inc.
BGG,US1090431099,2156581,BRIGGS & STRATTON CORP.,0,Producer Durables,"$266,665 ","12,753",20.91,New York Stock Exchange Inc.
COTY,US2220702037,BBBSMJ2,COTY INC CLASS A,0,Consumer Discretionary,"$266,322 ","14,920",17.85,New York Stock Exchange Inc.
SCL,US8585861003,2845005,STEPAN CO.,0,Materials & Processing,"$266,145 ","4,935",53.93,New York Stock Exchange Inc.
KOS,BMG5315B1072,B53HHH8,KOSMOS ENERGY LTD.,0,Energy,"$266,094 ","26,477",10.05,New York Stock Exchange Inc.
RP,US75606N1090,B4W2S29,REALPAGE INC.,0,Technology,"$264,471 ","12,154",21.76,NASDAQ
XCO,US2692794025,B0YBGD3,EXCO RESOURCES INC.,0,Energy,"$264,434 ","50,755",5.21,New York Stock Exchange Inc.
AAWW,US0491642056,B01Z8P4,ATLAS AIR WORLDWIDE HOLDINGS,0,Producer Durables,"$263,740 ","6,957",37.91,NASDAQ
PES,US7236641087,B68D808,PIONEER ENERGY SERVICES CORP,0,Energy,"$263,138 ","16,045",16.4,New York Stock Exchange Inc.
IMGN,US45253H1014,2457864,IMMUNOGEN INC.,0,Health Care,"$262,625 ","21,849",12.02,NASDAQ
IOSP,US45768S1050,2245597,INNOSPEC INC.,0,Materials & Processing,"$262,241 ","6,023",43.54,NASDAQ
FFBC,US3202091092,2352806,FIRST FINANCIAL BANCORP (OHIO),0,Financial Services,"$261,964 ","15,446",16.96,NASDAQ
HZNP,US44047T1097,B5NT3F4,HORIZON PHARMA INC,0,Health Care,"$261,393 ","18,052",14.48,NASDAQ
UFPI,US9135431040,2906496,UNIVERSAL FOREST PRODUCTS INC.,0,Materials & Processing,"$261,383 ","5,180",50.46,NASDAQ
EXPO,US30214U1025,2330318,EXPONENT INC.,0,Producer Durables,"$260,029 ","3,564",72.96,NASDAQ
CODE,US84649R2004,B4M6PQ4,SPANSION INC. CL A,0,Technology,"$259,722 ","12,657",20.52,New York Stock Exchange Inc.
NNI,US64031N1081,2196190,NELNET INC. CL A,0,Financial Services,"$259,391 ","6,207",41.79,New York Stock Exchange Inc.
AVNR,US05348P4019,B0WR7L8,AVANIR PHARMACEUTICALS INC. CL A,0,Health Care,"$259,348 ","49,119",5.28,NASDAQ
GK,US3612681052,2357317,G & K SERVICES INC. SHS -A-,0,Producer Durables,"$259,055 ","4,911",52.75,NASDAQ
CRAY,US2252233042,B16NWY7,CRAY INC.,0,Technology,"$258,347 ","9,887",26.13,NASDAQ
AEGR,US00767E1029,B1YWPY7,AEGERION PHARMACEUTICALS INC.,0,Health Care,"$258,004 ","7,575",34.06,NASDAQ
KKD,US5010141043,2576811,KRISPY KREME DOUGHNUTS INC.,0,Consumer Discretionary,"$257,980 ","15,827",16.3,New York Stock Exchange Inc.
ADVS,US0079741080,2049153,ADVENT SOFTWARE INC.,0,Financial Services,"$256,512 ","8,211",31.24,NASDAQ
EPAM,US29414B1044,B44Z3T8,EPAM SYSTEMS INC,0,Technology,"$256,419 ","5,739",44.68,New York Stock Exchange Inc.
FCF,US3198291078,2351546,FIRST COMMONWEALTH FINANCIAL CORP.,0,Financial Services,"$256,221 ","27,610",9.28,New York Stock Exchange Inc.
WNC,US9295661071,2932048,WABASH NATIONAL CORP.,0,Producer Durables,"$255,192 ","17,946",14.22,New York Stock Exchange Inc.
CUB,US2296691064,2239266,CUBIC CORP.,0,Producer Durables,"$254,824 ","5,172",49.27,New York Stock Exchange Inc.
AIMC,US02208R1068,B1L82T2,ALTRA INDUSTRIAL MOTION CORP,0,Producer Durables,"$254,840 ","7,073",36.03,NASDAQ
HW,US42210P1021,2229773,HEADWATERS INC.,0,Materials & Processing,"$254,380 ","19,184",13.26,New York Stock Exchange Inc.
NOG,US6655311099,B0WRP81,NORTHERN OIL & GAS INC.,0,Energy,"$254,139 ","16,643",15.27,Nyse Mkt Llc
IRBT,US4627261005,B0J2NS5,IROBOT CORP.,0,Technology,"$253,785 ","7,163",35.43,NASDAQ
FOE,US3154051003,2335001,FERRO CORP.,0,Materials & Processing,"$253,773 ","18,896",13.43,New York Stock Exchange Inc.
TYPE,US61022P1003,B1YWR85,MONOTYPE IMAGING HOLDINGS INC.,0,Technology,"$253,422 ","9,747",26,NASDAQ
SXI,US8542311076,2840174,STANDEX INTERNATIONAL CORP.,0,Producer Durables,"$252,811 ","3,247",77.86,New York Stock Exchange Inc.
LSCC,US5184151042,2506658,LATTICE SEMICONDUCTOR CORP.,0,Technology,"$252,564 ","30,763",8.21,NASDAQ
EXLS,US3020811044,B07LST0,EXLSERVICE HOLDINGS INC.,0,Producer Durables,"$252,073 ","8,571",29.41,NASDAQ
HTGC,US4270965084,B07LT08,HERCULES TECHNOLOGY GROWTH CAPITAL,0,Financial Services,"$251,730 ","16,085",15.65,New York Stock Exchange Inc.
VOLC,US9286451003,B17BCR3,VOLCANO CORP.,0,Health Care,"$251,064 ","13,948",18,NASDAQ
GLRE,KYG4095J1094,B1XRCZ3,GREENLIGHT CAPITAL A LTD,0,Financial Services,"$250,533 ","7,432",33.71,NASDAQ
NCMI,US6353091076,B1R2N51,NATIONAL CINEMEDIA INC.,0,Consumer Discretionary,"$249,193 ","14,719",16.93,NASDAQ
ABAX,US0025671050,2011550,ABAXIS INC.,0,Health Care,"$248,831 ","5,715",43.54,NASDAQ
KWR,US7473161070,2715186,QUAKER CHEMICAL CORP.,0,Materials & Processing,"$248,764 ","3,312",75.11,New York Stock Exchange Inc.
LORL,US5438811060,B0LXSR0,LORAL SPACE AND COMMUNICATIONS INC,0,Technology,"$248,706 ","3,370",73.8,NASDAQ
PINC,US74051N1028,BDZDRC5,PREMIER INC CLASS A,0,Health Care,"$248,633 ","8,509",29.22,NASDAQ
TTI,US88162F1057,2884280,TETRA TECHNOLOGIES INC.,0,Energy,"$246,627 ","20,621",11.96,New York Stock Exchange Inc.
SEAS,US81282V1008,B84KWJ4,SEAWORLD ENTERTAINMENT INC,0,Consumer Discretionary,"$245,764 ","7,969",30.84,New York Stock Exchange Inc.
ESE,US2963151046,2321583,ESCO TECHNOLOGIES INC.,0,Producer Durables,"$244,849 ","7,044",34.76,New York Stock Exchange Inc.
CACC,US2253101016,2232050,CREDIT ACCEPTANCE CORP.,0,Financial Services,"$244,701 ","1,813",134.97,NASDAQ
STL,US85917A1007,BFNXVB8,STERLING BAN ORD,0,Financial Services,"$244,369 ","20,518",11.91,New York Stock Exchange Inc.
ARI,US03762U1051,B4JTYX6,APOLLO COMMERCIAL REAL ESTATE FINA,0,Financial Services,"$244,368 ","14,400",16.97,New York Stock Exchange Inc.
CZR,US1276861036,B3TDL41,CAESARS ENTERTAINMENT CORP,0,Consumer Discretionary,"$244,131 ","13,631",17.91,NASDAQ
HL,US4227041062,2418601,HECLA MINING CO.,0,Materials & Processing,"$244,029 ","84,439",2.89,New York Stock Exchange Inc.
IDIX,US45166R2040,2877536,IDENIX PHARMACEUTICALS INC.,0,Health Care,"$243,969 ","33,744",7.23,NASDAQ
SLRC,US83413U1007,B61FRC6,SOLAR CAPITAL LTD.,0,Financial Services,"$243,816 ","11,638",20.95,NASDAQ
TUMI,US89969Q1040,B7YQQS2,TUMI HOLDINGS INC,0,Consumer Discretionary,"$243,268 ","12,559",19.37,New York Stock Exchange Inc.
ELGX,US29266S1069,2177753,ENDOLOGIX INC.,0,Health Care,"$242,144 ","16,769",14.44,NASDAQ
BGCP,US05541T1016,2528168,BGC PARTNERS INC. CL A,0,Financial Services,"$241,975 ","33,284",7.27,NASDAQ
CSII,US1416191062,B17HG57,CARDIOVASCULAR SYSTEMS INC,0,Health Care,"$241,738 ","8,093",29.87,NASDAQ
OXM,US6914973093,2665300,OXFORD INDUSTRIES INC.,0,Consumer Discretionary,"$241,326 ","3,715",64.96,New York Stock Exchange Inc.
ASCMA,US0436321089,B3D6PB1,ASCENT CAPITAL GROUP INC. SERIES A,0,Producer Durables,"$240,434 ","3,748",64.15,NASDAQ
VRTU,US92827P1021,B1YWRN0,VIRTUSA CORP,0,Technology,"$239,847 ","6,920",34.66,NASDAQ
AEGN,US00770F1049,B764L34,AEGION CORP,0,Producer Durables,"$239,638 ","10,410",23.02,NASDAQ
AAON,US0003602069,2268130,AAON INC.,0,Materials & Processing,"$239,656 ","7,236",33.12,NASDAQ
NCLH,BMG667211046,B9CGTC3,NORWEGIAN CRUISE LINE HOLDINGS LTD,0,Consumer Discretionary,"$239,426 ","7,092",33.76,NASDAQ
APOG,US0375981091,2046176,APOGEE ENTERPRISES INC.,0,Materials & Processing,"$239,022 ","7,533",31.73,NASDAQ
AMH,US02665T3068,BCF5RR9,AMERICAN HOMES RENT REIT CLASS A,0,Financial Services,"$238,297 ","13,283",17.94,New York Stock Exchange Inc.
FSS,US3138551086,2333986,FEDERAL SIGNAL CORP.,0,Producer Durables,"$236,887 ","15,952",14.85,New York Stock Exchange Inc.
ABMD,US0036541003,2003698,ABIOMED INC.,0,Health Care,"$236,613 ","10,116",23.39,NASDAQ
OMCL,US68213N1090,2789523,OMNICELL INC.,0,Health Care,"$236,264 ","8,770",26.94,NASDAQ
BOFI,US05566U1088,B0637D4,BOFI HOLDING INC.,0,Financial Services,"$235,738 ","2,953",79.83,NASDAQ
KCG,US48244B1008,BBPVFG5,KCG HOLDINGS INC CLASS A,0,Financial Services,"$235,708 ","19,480",12.1,New York Stock Exchange Inc.
RNST,US75970E1073,2670809,RENASANT CORP.,0,Financial Services,"$235,556 ","8,067",29.2,NASDAQ
TWI,US88830M1027,2890265,TITAN INTERNATIONAL INC.,0,Producer Durables,"$235,037 ","14,007",16.78,New York Stock Exchange Inc.
SPNC,US84760C1071,2790365,SPECTRANETICS CORP.,0,Health Care,"$234,736 ","10,588",22.17,NASDAQ
NCI,US63935N1072,2564797,NAVIGANT CONSULTING INC.,0,Producer Durables,"$234,625 ","13,570",17.29,New York Stock Exchange Inc.
SPSC,US78463M1071,B57VWJ3,SPS COMMERCE INC.,0,Technology,"$234,426 ","3,932",59.62,NASDAQ
PMC,US71714F1049,B23CN96,PHARMERICA CORP.,0,Health Care,"$233,281 ","7,844",29.74,New York Stock Exchange Inc.
ALOG,US0326572072,2032090,ANALOGIC CORP.,0,Health Care,"$232,337 ","3,174",73.2,NASDAQ
CSGS,US1263491094,2210885,CSG SYSTEMS INTERNATIONAL INC.,0,Technology,"$232,337 ","8,895",26.12,NASDAQ
KRA,US50077C1062,B547X79,KRATON PERFORMANCE POLYMERS INC.,0,Materials & Processing,"$231,957 ","8,553",27.12,New York Stock Exchange Inc.
CTCT,US2103131023,B2871D6,CONSTANT CONTACT INC,0,Consumer Discretionary,"$231,840 ","7,967",29.1,NASDAQ
MGRC,US5805891091,2551551,MCGRATH RENTCORP,0,Producer Durables,"$231,799 ","6,574",35.26,NASDAQ
HY,US4491721050,B7LG306,HYSTER-YALE MATERIALS HANDLING INC,0,Producer Durables,"$231,163 ","2,647",87.33,New York Stock Exchange Inc.
QLGC,US7472771010,2717320,QLOGIC CORP.,0,Technology,"$231,137 ","22,705",10.18,NASDAQ
ALX,US0147521092,2014021,ALEXANDERS REIT INC,0,Financial Services,"$230,538 ",616,374.25,New York Stock Exchange Inc.
SNCR,US87157B1035,B17BCQ2,SYNCHRONOSS TECHNOLOGIES INC.,0,Technology,"$230,248 ","7,202",31.97,NASDAQ
JBT,US4778391049,B3BRJZ8,JOHN BEAN TECHNOLOGIES CORP.,0,Producer Durables,"$229,489 ","7,604",30.18,New York Stock Exchange Inc.
INDB,US4538361084,2447821,INDEPENDENT BANK CORP.,0,Financial Services,"$229,127 ","6,036",37.96,NASDAQ
PRK,US7006581075,2673251,PARK NATIONAL CORP.,0,Financial Services,"$228,803 ","2,968",77.09,Nyse Mkt Llc
ISCA,US4603352018,2478144,INTERNATIONAL SPEEDWAY CORP. CL A,0,Consumer Discretionary,"$228,727 ","7,204",31.75,NASDAQ
UTIW,VGG872101032,2676368,UTI WORLDWIDE INC.,0,Producer Durables,"$228,674 ","23,746",9.63,NASDAQ
MDCA,CA5526971042,2574495,MDC PARTNERS INC,0,Consumer Discretionary,"$227,913 ","10,202",22.34,NASDAQ
BYD,US1033041013,2117232,BOYD GAMING CORP.,0,Consumer Discretionary,"$227,538 ","20,629",11.03,New York Stock Exchange Inc.
FRME,US3208171096,2342410,FIRST MERCHANTS CORP.,0,Financial Services,"$225,735 ","10,990",20.54,NASDAQ
SNHY,US8669421054,2819282,SUN HYDRAULICS CORP.,0,Producer Durables,"$225,502 ","5,527",40.8,NASDAQ
OFG,PR67103X1020,B87LKR8,OFG BANCORP.,0,Financial Services,"$224,855 ","11,935",18.84,New York Stock Exchange Inc.
GLOG,BMG375851091,B79J095,GASLOG LTD,0,Producer Durables,"$224,817 ","9,458",23.77,New York Stock Exchange Inc.
KNL,US4989042001,B051B48,KNOLL INC.,0,Producer Durables,"$223,886 ","12,592",17.78,New York Stock Exchange Inc.
MTRX,US5768531056,2572068,MATRIX SERVICE CO.,0,Energy,"$223,148 ","6,760",33.01,NASDAQ
LCI,US5160121019,2447694,LANNETT COMPANY INC,0,Health Care,"$223,010 ","4,847",46.01,New York Stock Exchange Inc.
BJRI,US09180C1062,2200552,BJS RESTAURANTS INC.,0,Consumer Discretionary,"$222,889 ","6,502",34.28,NASDAQ
ATRO,US0464331083,2060518,ASTRONICS CORP.,0,Producer Durables,"$222,740 ","3,736",59.62,NASDAQ
VIVO,US5895841014,2580265,MERIDIAN BIOSCIENCE INC.,0,Health Care,"$222,462 ","10,773",20.65,NASDAQ
IPI,US46121Y1029,B2QVR76,INTREPID POTASH INC.,0,Materials & Processing,"$222,150 ","14,069",15.79,New York Stock Exchange Inc.
FI,NL0010556684,BCRY5H0,FRANK S INTERNATIONAL NV,0,Energy,"$221,163 ","9,005",24.56,New York Stock Exchange Inc.
SMP,US8536661056,2838306,STANDARD MOTOR PRODUCTS INC.,0,Consumer Discretionary,"$221,081 ","5,087",43.46,New York Stock Exchange Inc.
HA,US4198791018,2408044,HAWAIIAN HOLDINGS INC.,0,Producer Durables,"$220,951 ","13,597",16.25,NASDAQ
ANAT,US0285911055,2028420,AMERICAN NATIONAL INSURANCE CO.,0,Financial Services,"$220,628 ","1,900",116.12,NASDAQ
IRC,US4574612002,B03WNC5,INLAND REAL ESTATE CORP.,0,Financial Services,"$220,527 ","20,610",10.7,New York Stock Exchange Inc.
NVAX,US6700021040,2637741,NOVAVAX INC.,0,Health Care,"$220,274 ","52,887",4.17,NASDAQ
NXTM,US67072V1035,B0J2NW9,NXSTAGE MEDICAL INC.,0,Health Care,"$220,053 ","15,651",14.06,NASDAQ
WAIR,US9508141036,B3Y05W3,WESCO AIRCRAFT HOLDINGS INC.,0,Producer Durables,"$219,151 ","10,785",20.32,New York Stock Exchange Inc.
PEGI,US70338P1003,BD4R4G1,PATTERN ENERGY GROUP INC CLASS A,0,Utilities,"$218,810 ","7,139",30.65,NASDAQ
SCHL,US8070661058,2779234,SCHOLASTIC CORP.,0,Consumer Discretionary,"$218,469 ","6,808",32.09,NASDAQ
TGH,BMG8766E1093,B054DS5,TEXTAINER GROUP HOLDINGS LTD.,0,Producer Durables,"$218,354 ","5,606",38.95,New York Stock Exchange Inc.
SIR,US81618T1007,B7GBNW8,SELECT INCOME REIT,0,Financial Services,"$218,114 ","7,516",29.02,New York Stock Exchange Inc.
AMCC,US03822W4069,2128762,APPLIED MICRO CIRCUITS CORP.,0,Technology,"$217,986 ","22,289",9.78,NASDAQ
RXN,US76169B1026,B4NPMX6,REXNORD CORP,0,Materials & Processing,"$217,256 ","7,607",28.56,New York Stock Exchange Inc.
NP,US6400791090,B03W0P7,NEENAH PAPER INC.,0,Materials & Processing,"$217,235 ","4,180",51.97,New York Stock Exchange Inc.
CNSL,US2090341072,B07LSQ7,CONSOLIDATED COMMUNICATIONS HOLDIN,0,Utilities,"$216,435 ","10,527",20.56,NASDAQ
SPTN,US8472151005,BN40158,SpartanNash Company,0,Consumer Staples,"$215,761 ","9,615",22.44,NASDAQ
NYMT,US6496045013,B01LWM7,NEW YORK MORTGAGE TRUST REIT INC,0,Financial Services,"$215,764 ","26,803",8.05,NASDAQ
BDBD,US1014051080,B9657F5,BOULDER BRANDS INC.,0,Consumer Staples,"$215,692 ","15,484",13.93,NASDAQ
REXX,US7615651004,B23K5J4,REX ENERGY CORP.,0,Energy,"$215,554 ","11,405",18.9,NASDAQ
CATO,US1492051065,2180438,CATO CORP. CL A,0,Consumer Discretionary,"$215,544 ","7,204",29.92,New York Stock Exchange Inc.
BAS,US06985P1003,B0H5CZ6,BASIC ENERGY SERVICES INC.,0,Energy,"$214,742 ","8,073",26.6,New York Stock Exchange Inc.
IILG,US46113M1080,B3CLS07,INTERVAL LEISURE GROUP INC.,0,Consumer Discretionary,"$214,273 ","10,112",21.19,NASDAQ
AHT,US0441031095,2310116,ASHFORD HOSPITALITY TRUST REIT INC,0,Financial Services,"$214,311 ","19,734",10.86,New York Stock Exchange Inc.
CHFC,US1637311028,2190277,CHEMICAL FINANCIAL CORP.,0,Financial Services,"$214,186 ","7,173",29.86,NASDAQ
